"MATNR","TO_CHAR(ERDAT,'YYYYMMDD')","KWMENG","SEND_LOCID","ABC_HITS_NETWORK","ABC_COST","ABC_DEMAND","P4","END_DATE","HOSTPLANNERCODEID"
"0AM300060T 012","20170214","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20161115","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20161024","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20190303","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20180427","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20180524","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20181221","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20171214","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20181008","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20190214","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20190128","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20180814","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20190314","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20180815","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20170714","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20160524","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20160519","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20160531","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20170515","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20170918","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20170505","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20170417","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20170613","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20160902","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20180323","2","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20180821","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20170205","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20190129","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20180305","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20180806","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20181130","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20180914","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20190308","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20170519","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20170726","1","1000-1","F","A","SLOW","3","0613","048"
"0AM300060T 012","20180709","1","1000-1","F","A","SLOW","3","0613","048"
"KITPAB100","20191211","5","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20220126","5","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20220126","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20190927","2","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20220626","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20220403","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20220402","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211027","5","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20200325","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20191121","2","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20191028","30","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20200424","2","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20190730","4","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20190805","5","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20201123","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211101","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211104","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211105","3","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211104","2","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211103","100","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211101","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211101","20","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211101","10","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211101","7","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20191216","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211027","2","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211027","2","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211028","3","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211028","5","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211030","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211101","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211101","4","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211031","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211029","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211031","2","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211029","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211029","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211028","5","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211027","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211027","3","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211027","3","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211027","2","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211027","2","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211212","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211212","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20210712","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20230507","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20191122","8","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20190712","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20230222","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211214","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20210305","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20211008","5","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20210125","1","6000","B","C","SLOW","P","0612","032"
"KITPAB100","20191111","20","8031","B","C","SLOW","P","0612","032"
"KITPAB100","20190702","1","8031","B","C","SLOW","P","0612","032"
"KITPAB100","20190825","35","8031","B","C","SLOW","P","0612","032"
"KITPAB100","20190901","1","8031","B","C","SLOW","P","0612","032"
"KITPAB100","20190812","5","8031","B","C","SLOW","P","0612","032"
"KITPAB100","20191211","1","8031","B","C","SLOW","P","0612","032"
"KITPAB100","20211223","7","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211008","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211011","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211010","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211009","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211009","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200902","120","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200804","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200616","15","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220421","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20210922","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220120","80","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220120","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211118","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211118","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211117","3","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211117","30","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220627","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211209","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211208","20","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20210913","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211025","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211025","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211024","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211026","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211026","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211026","8","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191206","3","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191208","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220107","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190815","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190704","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190702","14","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190826","15","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191115","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191117","30","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190904","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190903","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190903","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20221009","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220224","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20210830","25","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20210830","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220816","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220703","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220629","3","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20210806","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20210720","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211021","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220112","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211114","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200416","40","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200417","50","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20221117","20","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211008","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200809","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200810","30","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200713","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200627","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200628","4","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190708","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220214","3","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191112","20","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191112","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191113","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20201207","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191202","8","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200525","3","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190818","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200426","50","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200428","3","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200429","250","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200429","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20201116","3","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20230326","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20230323","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20210901","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20210817","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220125","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211126","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211125","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191128","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191202","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190827","50","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20221121","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20230214","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220826","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220103","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220104","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211213","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200802","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211105","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191222","30","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20221020","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20221023","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211122","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211119","6","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211122","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211121","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211119","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190924","50","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20201221","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20210427","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20210201","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220706","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220705","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20230731","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211206","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211109","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211109","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211109","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211107","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191224","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200723","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200703","20","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220316","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220207","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211130","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211201","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211130","30","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211129","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211129","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191203","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191204","20","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220801","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220509","3","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220317","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20230516","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20221024","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200823","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200722","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200721","50","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211229","15","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211229","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200904","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200529","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200322","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191213","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190905","20","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190905","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220126","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200518","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190929","20","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190927","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190721","20","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190719","3","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20210702","3","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20201019","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20201019","80","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220518","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200622","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200511","50","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200324","100","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191028","40","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20200422","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20201124","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20201120","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211101","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211102","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211104","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211102","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211104","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211101","5","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191216","40","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191218","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191217","50","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211101","3","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211101","10","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211031","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211101","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211029","6","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211029","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211029","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211029","20","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211029","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211028","30","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211027","1","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211027","6","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20211210","30","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20191125","30","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190709","2","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20190711","30","8011","B","C","MIDDLE","P","0612","032"
"KITPAB100","20220222","2","8011","B","C","MIDDLE","P","0612","032"
"0AM300066C 009","20170822","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170613","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160831","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161208","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160914","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160714","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180125","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171023","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160615","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170316","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190305","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180510","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190322","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180227","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180628","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170818","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160802","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161102","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160918","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161108","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161009","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160614","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181010","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190524","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170527","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170809","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180711","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181009","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180301","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180206","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160525","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20220209","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190327","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190121","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181122","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190116","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170523","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180426","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181022","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171115","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170618","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170908","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170925","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180408","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180621","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170207","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171113","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170705","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170615","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180126","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171109","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160530","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170807","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170822","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160704","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160606","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161024","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190116","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181101","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190225","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180910","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180929","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190731","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171222","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180126","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170118","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190318","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181205","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180305","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190111","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170619","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181031","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180611","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171012","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170503","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170903","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170713","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170427","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170109","2","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170113","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161207","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161026","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161014","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160724","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180306","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190311","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180306","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180803","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190213","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161226","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180515","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180321","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180918","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170807","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180807","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180109","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180717","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180816","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170522","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170929","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180425","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171009","1","1000-1","F","A","SLOW","3","0816","048"
